,time,WindSpeed_80m,WindDirection_80m,TurbulenceIntensity_80m
44534,2019-12-18 01:20:00+00:00,2.088,278.9,0.072
44535,2019-12-18 01:30:00+00:00,1.518,262.3,0.053
44536,2019-12-18 01:40:00+00:00,1.971,265.6,0.177
44537,2019-12-18 01:50:00+00:00,1.771,283.2,0.09
44538,2019-12-18 02:00:00+00:00,2.262,276.1,0.059
44539,2019-12-18 02:10:00+00:00,1.684,276.7,0.1
44540,2019-12-18 02:20:00+00:00,0.892,238.1,0.168
44541,2019-12-18 02:30:00+00:00,1.062,209.5,0.108
44542,2019-12-18 02:40:00+00:00,0.345,126.6,0.0
44543,2019-12-18 02:50:00+00:00,0.727,287.9,0.037
44544,2019-12-18 03:00:00+00:00,2.387,307.3,0.114
44545,2019-12-18 03:10:00+00:00,5.88,292.7,0.056
44546,2019-12-18 03:20:00+00:00,4.753,291.7,0.085
44547,2019-12-18 03:30:00+00:00,6.612,294.1,0.093
44548,2019-12-18 03:40:00+00:00,6.032,291.5,0.077
44549,2019-12-18 03:50:00+00:00,6.504,297.7,0.099
44550,2019-12-18 04:00:00+00:00,5.952,298.6,0.065
44551,2019-12-18 04:10:00+00:00,6.793,292.9,0.077
44552,2019-12-18 04:20:00+00:00,5.587,305.8,0.113
44553,2019-12-18 04:30:00+00:00,5.75,312.3,0.121
44554,2019-12-18 04:40:00+00:00,6.737,310.2,0.092
44555,2019-12-18 04:50:00+00:00,6.396,297.4,0.1
44556,2019-12-18 05:00:00+00:00,6.431,295.6,0.062
44557,2019-12-18 05:10:00+00:00,2.467,218.9,0.088
44558,2019-12-18 05:20:00+00:00,3.016,174.6,0.072
44559,2019-12-18 05:30:00+00:00,1.766,125.6,0.425
44560,2019-12-18 05:40:00+00:00,2.019,77.83,0.184
44561,2019-12-18 05:50:00+00:00,2.876,53.91,0.097
44562,2019-12-18 06:00:00+00:00,1.144,52.85,0.365
44563,2019-12-18 06:10:00+00:00,1.798,101.6,0.153
44564,2019-12-18 06:20:00+00:00,3.311,73.56,0.024
44565,2019-12-18 06:30:00+00:00,2.818,43.66,0.026
44566,2019-12-18 06:40:00+00:00,1.342,57.73,0.046
44567,2019-12-18 06:50:00+00:00,0.967,12.6,0.186
44568,2019-12-18 07:00:00+00:00,0.385,325.3,0.187
44569,2019-12-18 07:10:00+00:00,3.585,292.7,0.059
44570,2019-12-18 07:20:00+00:00,1.543,276.0,0.367
44571,2019-12-18 07:30:00+00:00,1.45,189.1,0.13
44572,2019-12-18 07:40:00+00:00,0.762,255.5,0.217
44573,2019-12-18 07:50:00+00:00,0.44,283.8,0.309
44574,2019-12-18 08:00:00+00:00,3.202,282.2,0.095
44575,2019-12-18 08:10:00+00:00,2.391,232.9,0.047
44576,2019-12-18 08:20:00+00:00,1.044,128.9,0.068
44577,2019-12-18 08:30:00+00:00,1.281,30.4,0.063
44578,2019-12-18 08:40:00+00:00,2.514,298.2,0.366
44579,2019-12-18 08:50:00+00:00,2.979,249.1,0.139
44580,2019-12-18 09:00:00+00:00,1.879,105.9,0.217
44581,2019-12-18 09:10:00+00:00,3.296,315.0,0.234
44582,2019-12-18 09:20:00+00:00,2.795,342.0,0.25
44583,2019-12-18 09:30:00+00:00,3.575,218.1,0.143
44584,2019-12-18 09:40:00+00:00,5.011,264.7,0.289
44585,2019-12-18 09:50:00+00:00,2.699,296.8,0.128
44586,2019-12-18 10:00:00+00:00,2.884,276.2,0.107
44587,2019-12-18 10:10:00+00:00,3.156,135.7,0.051
44588,2019-12-18 10:20:00+00:00,1.467,218.1,0.35
44589,2019-12-18 10:30:00+00:00,1.231,235.0,0.075
44590,2019-12-18 10:40:00+00:00,0.809,1.07,0.225
44591,2019-12-18 10:50:00+00:00,1.649,349.9,0.227
44592,2019-12-18 11:00:00+00:00,3.157,310.8,0.159
44593,2019-12-18 11:10:00+00:00,4.919,315.5,0.124
44594,2019-12-18 11:20:00+00:00,4.495,334.2,0.147
44595,2019-12-18 11:30:00+00:00,2.032,92.6,0.111
44596,2019-12-18 11:40:00+00:00,3.712,298.3,0.102
44597,2019-12-18 11:50:00+00:00,2.6,71.39,0.106
44598,2019-12-18 12:00:00+00:00,1.667,3.801,0.073
44599,2019-12-18 12:10:00+00:00,0.654,20.54,0.083
44600,2019-12-18 12:20:00+00:00,0.738,58.4,0.206
44601,2019-12-18 12:30:00+00:00,1.61,56.6,0.035
44602,2019-12-18 12:40:00+00:00,1.474,26.69,0.116
44603,2019-12-18 12:50:00+00:00,2.047,123.6,0.162
44604,2019-12-18 13:00:00+00:00,1.314,96.2,0.213
44605,2019-12-18 13:10:00+00:00,1.961,97.9,0.169
44606,2019-12-18 13:20:00+00:00,0.776,135.4,0.299
44607,2019-12-18 13:30:00+00:00,2.022,113.4,0.227
44608,2019-12-18 13:40:00+00:00,2.017,114.8,0.27
44609,2019-12-18 13:50:00+00:00,1.686,95.3,0.113
44610,2019-12-18 14:00:00+00:00,2.03,91.4,0.153
44611,2019-12-18 14:10:00+00:00,1.26,69.86,0.272
44612,2019-12-18 14:20:00+00:00,1.012,89.8,0.2
44613,2019-12-18 14:30:00+00:00,1.728,76.67,0.214
44614,2019-12-18 14:40:00+00:00,1.539,84.4,0.409
44615,2019-12-18 14:50:00+00:00,1.697,45.3,0.21
44616,2019-12-18 15:00:00+00:00,1.752,66.07,0.191
44617,2019-12-18 15:10:00+00:00,2.173,38.97,0.099
44618,2019-12-18 15:20:00+00:00,2.222,12.0,0.136
44619,2019-12-18 15:30:00+00:00,1.219,45.41,0.112
44620,2019-12-18 15:40:00+00:00,0.406,62.36,0.283
44621,2019-12-18 15:50:00+00:00,0.891,352.6,0.111
44622,2019-12-18 16:00:00+00:00,1.287,347.7,0.071
44623,2019-12-18 16:10:00+00:00,1.826,28.4,0.189
44624,2019-12-18 16:20:00+00:00,2.074,29.97,0.056
44625,2019-12-18 16:30:00+00:00,1.525,69.02,0.115
44626,2019-12-18 16:40:00+00:00,1.772,46.91,0.095
44627,2019-12-18 16:50:00+00:00,1.614,59.83,0.033
44628,2019-12-18 17:00:00+00:00,1.273,71.12,0.046
44629,2019-12-18 17:10:00+00:00,0.895,29.56,0.15
44630,2019-12-18 17:20:00+00:00,1.018,332.6,0.198
44631,2019-12-18 17:30:00+00:00,0.667,26.38,0.13
44632,2019-12-18 17:40:00+00:00,1.367,53.21,0.069
44633,2019-12-18 17:50:00+00:00,0.975,14.93,0.132
44634,2019-12-18 18:00:00+00:00,0.345,323.4,0.0
44635,2019-12-18 18:10:00+00:00,0.58,332.6,0.066
44636,2019-12-18 18:20:00+00:00,1.141,21.49,0.019
44637,2019-12-18 18:30:00+00:00,1.473,338.0,0.048
44638,2019-12-18 18:40:00+00:00,2.714,356.8,0.008
44639,2019-12-18 18:50:00+00:00,2.143,318.7,0.012
44640,2019-12-18 19:00:00+00:00,2.352,309.6,0.013
44641,2019-12-18 19:10:00+00:00,2.146,303.8,0.059
44642,2019-12-18 19:20:00+00:00,1.078,287.5,0.037
44643,2019-12-18 19:30:00+00:00,1.379,293.2,0.063
44644,2019-12-18 19:40:00+00:00,1.16,301.6,0.043
44645,2019-12-18 19:50:00+00:00,0.893,321.0,0.056
44646,2019-12-18 20:00:00+00:00,0.452,323.9,0.135
44647,2019-12-18 20:10:00+00:00,0.346,305.4,0.012
44648,2019-12-18 20:20:00+00:00,0.346,186.2,0.012
44649,2019-12-18 20:30:00+00:00,0.345,133.7,0.0
44650,2019-12-18 20:40:00+00:00,0.345,107.1,0.0
44651,2019-12-18 20:50:00+00:00,0.527,127.6,0.112
44652,2019-12-18 21:00:00+00:00,0.345,127.3,0.0
44653,2019-12-18 21:10:00+00:00,1.483,196.5,0.07
44654,2019-12-18 21:20:00+00:00,1.01,164.5,0.134
44655,2019-12-18 21:30:00+00:00,1.047,158.1,0.081
44656,2019-12-18 21:40:00+00:00,1.079,164.8,0.062
44657,2019-12-18 21:50:00+00:00,0.889,180.5,0.097
44658,2019-12-18 22:00:00+00:00,1.464,154.8,0.061
44659,2019-12-18 22:10:00+00:00,1.858,159.5,0.058
44660,2019-12-18 22:20:00+00:00,1.305,180.6,0.071
44661,2019-12-18 22:30:00+00:00,0.913,182.0,0.105
44662,2019-12-18 22:40:00+00:00,0.541,162.8,0.196
44663,2019-12-18 22:50:00+00:00,0.346,200.8,0.012
44664,2019-12-18 23:00:00+00:00,0.347,275.7,0.014
44665,2019-12-18 23:10:00+00:00,0.345,277.7,0.0
44666,2019-12-18 23:20:00+00:00,0.345,60.72,0.0
44667,2019-12-18 23:30:00+00:00,0.345,60.72,0.0
44668,2019-12-18 23:40:00+00:00,0.346,10.88,0.012
44669,2019-12-18 23:50:00+00:00,0.736,75.34,0.155
44670,2019-12-19 00:00:00+00:00,1.072,103.7,0.145
44671,2019-12-19 00:10:00+00:00,0.345,68.44,0.0
44672,2019-12-19 00:20:00+00:00,1.346,45.48,0.027
44673,2019-12-19 00:30:00+00:00,1.228,48.52,0.075
44674,2019-12-19 00:40:00+00:00,0.693,86.4,0.201
44675,2019-12-19 00:50:00+00:00,1.516,127.5,0.02
44676,2019-12-19 01:00:00+00:00,1.676,145.3,0.044
44677,2019-12-19 01:10:00+00:00,0.712,156.1,0.044
44678,2019-12-19 01:20:00+00:00,0.557,119.4,0.348
44679,2019-12-19 01:30:00+00:00,0.345,120.1,0.0
44680,2019-12-19 01:40:00+00:00,1.407,321.3,0.051
44681,2019-12-19 01:50:00+00:00,1.841,330.9,0.102
44682,2019-12-19 02:00:00+00:00,2.595,304.8,0.148
44683,2019-12-19 02:10:00+00:00,4.963,313.3,0.055
44684,2019-12-19 02:20:00+00:00,3.258,302.5,0.085
44685,2019-12-19 02:30:00+00:00,2.299,300.7,0.043
44686,2019-12-19 02:40:00+00:00,4.027,344.0,0.034
44687,2019-12-19 02:50:00+00:00,3.24,286.5,0.069
44688,2019-12-19 03:00:00+00:00,2.744,322.9,0.065
44689,2019-12-19 03:10:00+00:00,2.314,323.2,0.034
44690,2019-12-19 03:20:00+00:00,2.412,326.3,0.059
44691,2019-12-19 03:30:00+00:00,3.052,326.0,0.059
44692,2019-12-19 03:40:00+00:00,2.58,325.8,0.021
44693,2019-12-19 03:50:00+00:00,2.135,322.1,0.1
44694,2019-12-19 04:00:00+00:00,2.523,321.1,0.061
44695,2019-12-19 04:10:00+00:00,1.895,332.7,0.043
44696,2019-12-19 04:20:00+00:00,2.401,312.7,0.109
44697,2019-12-19 04:30:00+00:00,3.382,309.8,0.03
44698,2019-12-19 04:40:00+00:00,4.562,299.6,0.013
44699,2019-12-19 04:50:00+00:00,3.952,312.9,0.049
44700,2019-12-19 05:00:00+00:00,2.894,334.3,0.031
44701,2019-12-19 05:10:00+00:00,2.104,343.6,0.082
44702,2019-12-19 05:20:00+00:00,1.611,332.5,0.179
44703,2019-12-19 05:30:00+00:00,3.714,315.9,0.073
44704,2019-12-19 05:40:00+00:00,0.791,90.9,0.259
44705,2019-12-19 05:50:00+00:00,0.707,150.6,0.338
44706,2019-12-19 06:00:00+00:00,0.366,33.56,0.131
44707,2019-12-19 06:10:00+00:00,1.115,303.4,0.119
44708,2019-12-19 06:20:00+00:00,1.379,314.0,0.122
44709,2019-12-19 06:30:00+00:00,1.605,275.3,0.061
44710,2019-12-19 06:40:00+00:00,0.917,268.6,0.398
44711,2019-12-19 06:50:00+00:00,0.875,202.7,0.142
44712,2019-12-19 07:00:00+00:00,1.426,170.1,0.108
44713,2019-12-19 07:10:00+00:00,1.783,193.8,0.118
44714,2019-12-19 07:20:00+00:00,1.736,201.1,0.116
44715,2019-12-19 07:30:00+00:00,1.851,342.9,0.05
44716,2019-12-19 07:40:00+00:00,1.408,271.2,0.097
44717,2019-12-19 07:50:00+00:00,0.432,256.0,0.181
44718,2019-12-19 08:00:00+00:00,1.704,159.7,0.037
44719,2019-12-19 08:10:00+00:00,1.01,227.7,0.025
44720,2019-12-19 08:20:00+00:00,1.957,301.4,0.059
44721,2019-12-19 08:30:00+00:00,1.981,312.6,0.05
44722,2019-12-19 08:40:00+00:00,4.821,285.8,0.126
44723,2019-12-19 08:50:00+00:00,4.695,321.9,0.161
44724,2019-12-19 09:00:00+00:00,7.012,282.6,0.072
44725,2019-12-19 09:10:00+00:00,10.1,281.2,0.11
44726,2019-12-19 09:20:00+00:00,15.06,276.8,0.125
44727,2019-12-19 09:30:00+00:00,17.79,278.0,0.088
44728,2019-12-19 09:40:00+00:00,15.63,278.5,0.092
44729,2019-12-19 09:50:00+00:00,17.75,280.5,0.086
44730,2019-12-19 10:00:00+00:00,21.2,273.4,0.05
44731,2019-12-19 10:10:00+00:00,16.0,282.0,0.102
44732,2019-12-19 10:20:00+00:00,19.19,276.9,0.132
44733,2019-12-19 10:30:00+00:00,15.23,283.1,0.118
44734,2019-12-19 10:40:00+00:00,10.19,283.2,0.113
44735,2019-12-19 10:50:00+00:00,9.34,277.1,0.099
44736,2019-12-19 11:00:00+00:00,10.24,281.8,0.097
44737,2019-12-19 11:10:00+00:00,7.23,296.0,0.114
44738,2019-12-19 11:20:00+00:00,9.71,282.0,0.102
44739,2019-12-19 11:30:00+00:00,6.91,302.1,0.118
44740,2019-12-19 11:40:00+00:00,5.714,331.5,0.212
44741,2019-12-19 11:50:00+00:00,4.165,310.9,0.274
44742,2019-12-19 12:00:00+00:00,6.403,341.5,0.117
44743,2019-12-19 12:10:00+00:00,6.034,331.2,0.096
44744,2019-12-19 12:20:00+00:00,6.669,341.2,0.076
44745,2019-12-19 12:30:00+00:00,5.016,355.4,0.115
44746,2019-12-19 12:40:00+00:00,3.348,85.7,0.282
44747,2019-12-19 12:50:00+00:00,3.316,103.1,0.25
44748,2019-12-19 13:00:00+00:00,3.538,70.42,0.243
44749,2019-12-19 13:10:00+00:00,3.625,131.2,0.104
44750,2019-12-19 13:20:00+00:00,2.551,135.3,0.047
44751,2019-12-19 13:30:00+00:00,2.169,108.3,0.278
44752,2019-12-19 13:40:00+00:00,2.689,107.3,0.214
44753,2019-12-19 13:50:00+00:00,3.799,125.8,0.123
44754,2019-12-19 14:00:00+00:00,3.373,130.9,0.089
44755,2019-12-19 14:10:00+00:00,3.905,158.3,0.043
44756,2019-12-19 14:20:00+00:00,3.562,151.6,0.053
44757,2019-12-19 14:30:00+00:00,4.3,142.6,0.07
44758,2019-12-19 14:40:00+00:00,3.593,134.1,0.099
44759,2019-12-19 14:50:00+00:00,4.698,130.0,0.079
44760,2019-12-19 15:00:00+00:00,2.968,161.6,0.06
44761,2019-12-19 15:10:00+00:00,2.394,159.3,0.077
44762,2019-12-19 15:20:00+00:00,3.581,115.6,0.078
44763,2019-12-19 15:30:00+00:00,3.289,150.8,0.072
44764,2019-12-19 15:40:00+00:00,3.488,128.5,0.045
44765,2019-12-19 15:50:00+00:00,3.424,138.4,0.086
44766,2019-12-19 16:00:00+00:00,3.731,156.5,0.084
44767,2019-12-19 16:10:00+00:00,3.693,156.7,0.089
44768,2019-12-19 16:20:00+00:00,3.775,161.6,0.085
44769,2019-12-19 16:30:00+00:00,2.052,341.5,0.258
44770,2019-12-19 16:40:00+00:00,4.161,302.7,0.175
44771,2019-12-19 16:50:00+00:00,3.671,358.0,0.248
44772,2019-12-19 17:00:00+00:00,4.236,329.7,0.113
44773,2019-12-19 17:10:00+00:00,4.387,293.7,0.265
44774,2019-12-19 17:20:00+00:00,6.379,272.8,0.132
44775,2019-12-19 17:30:00+00:00,8.45,302.8,0.053
44776,2019-12-19 17:40:00+00:00,8.17,278.3,0.114
44777,2019-12-19 17:50:00+00:00,6.786,290.5,0.105
44778,2019-12-19 18:00:00+00:00,7.287,291.5,0.103
44779,2019-12-19 18:10:00+00:00,6.015,311.4,0.115
44780,2019-12-19 18:20:00+00:00,5.409,303.7,0.082
44781,2019-12-19 18:30:00+00:00,7.71,288.7,0.088
44782,2019-12-19 18:40:00+00:00,5.552,285.1,0.126
44783,2019-12-19 18:50:00+00:00,5.618,283.4,0.124
44784,2019-12-19 19:00:00+00:00,7.613,277.3,0.117
44785,2019-12-19 19:10:00+00:00,9.08,276.8,0.117
44786,2019-12-19 19:20:00+00:00,9.79,289.3,0.116
44787,2019-12-19 19:30:00+00:00,7.271,276.4,0.092
44788,2019-12-19 19:40:00+00:00,6.96,278.1,0.168
44789,2019-12-19 19:50:00+00:00,9.47,282.1,0.109
44790,2019-12-19 20:00:00+00:00,11.73,288.7,0.083
44791,2019-12-19 20:10:00+00:00,9.87,287.9,0.127
44792,2019-12-19 20:20:00+00:00,11.42,288.6,0.063
44793,2019-12-19 20:30:00+00:00,6.933,292.8,0.173
44794,2019-12-19 20:40:00+00:00,8.28,288.9,0.078
44795,2019-12-19 20:50:00+00:00,8.53,285.8,0.105
44796,2019-12-19 21:00:00+00:00,6.299,276.6,0.132
44797,2019-12-19 21:10:00+00:00,5.435,278.0,0.121
44798,2019-12-19 21:20:00+00:00,6.902,290.5,0.088
44799,2019-12-19 21:30:00+00:00,8.59,278.6,0.147
44800,2019-12-19 21:40:00+00:00,7.304,278.0,0.055
44801,2019-12-19 21:50:00+00:00,6.456,284.0,0.077
44802,2019-12-19 22:00:00+00:00,7.5,286.8,0.079
44803,2019-12-19 22:10:00+00:00,8.42,279.1,0.075
44804,2019-12-19 22:20:00+00:00,9.38,286.2,0.063
44805,2019-12-19 22:30:00+00:00,8.28,284.5,0.127
44806,2019-12-19 22:40:00+00:00,9.51,279.9,0.067
44807,2019-12-19 22:50:00+00:00,9.57,285.1,0.097
44808,2019-12-19 23:00:00+00:00,11.07,283.5,0.067
44809,2019-12-19 23:10:00+00:00,11.01,286.5,0.091
44810,2019-12-19 23:20:00+00:00,11.58,289.6,0.083
44811,2019-12-19 23:30:00+00:00,9.13,289.3,0.076
44812,2019-12-19 23:40:00+00:00,11.53,290.7,0.053
44813,2019-12-19 23:50:00+00:00,10.41,286.8,0.057
44814,2019-12-20 00:00:00+00:00,10.11,288.7,0.091
44815,2019-12-20 00:10:00+00:00,10.74,285.1,0.085
44816,2019-12-20 00:20:00+00:00,8.2,292.0,0.14
44817,2019-12-20 00:30:00+00:00,9.35,288.2,0.042
44818,2019-12-20 00:40:00+00:00,10.67,293.8,0.114
44819,2019-12-20 00:50:00+00:00,9.22,293.6,0.078
44820,2019-12-20 01:00:00+00:00,6.599,295.8,0.12
44821,2019-12-20 01:10:00+00:00,8.03,289.2,0.08
44822,2019-12-20 01:20:00+00:00,8.41,292.5,0.045
44823,2019-12-20 01:30:00+00:00,8.99,292.7,0.055
44824,2019-12-20 01:40:00+00:00,8.26,291.2,0.049
44825,2019-12-20 01:50:00+00:00,8.84,281.0,0.042
44826,2019-12-20 02:00:00+00:00,10.09,289.0,0.053
44827,2019-12-20 02:10:00+00:00,10.96,295.1,0.057
44828,2019-12-20 02:20:00+00:00,9.35,287.0,0.045
44829,2019-12-20 02:30:00+00:00,9.23,286.1,0.084
44830,2019-12-20 02:40:00+00:00,8.75,283.6,0.057
44831,2019-12-20 02:50:00+00:00,9.8,283.8,0.054
44832,2019-12-20 03:00:00+00:00,10.12,279.7,0.133
44833,2019-12-20 03:10:00+00:00,8.21,290.1,0.089
44834,2019-12-20 03:20:00+00:00,10.23,280.7,0.11
44835,2019-12-20 03:30:00+00:00,10.19,283.8,0.063
44836,2019-12-20 03:40:00+00:00,10.93,285.4,0.074
44837,2019-12-20 03:50:00+00:00,10.49,282.1,0.055
44838,2019-12-20 04:00:00+00:00,11.23,282.2,0.169
44839,2019-12-20 04:10:00+00:00,11.6,293.0,0.091
44840,2019-12-20 04:20:00+00:00,11.84,286.6,0.031
44841,2019-12-20 04:30:00+00:00,11.65,288.9,0.049
44842,2019-12-20 04:40:00+00:00,8.29,284.0,0.073
44843,2019-12-20 04:50:00+00:00,8.3,285.2,0.116
44844,2019-12-20 05:00:00+00:00,7.811,285.1,0.101
44845,2019-12-20 05:10:00+00:00,7.806,277.2,0.062
44846,2019-12-20 05:20:00+00:00,9.72,288.5,0.051
44847,2019-12-20 05:30:00+00:00,10.44,281.6,0.073
44848,2019-12-20 05:40:00+00:00,9.37,280.2,0.074
44849,2019-12-20 05:50:00+00:00,7.569,282.8,0.149
44850,2019-12-20 06:00:00+00:00,7.474,290.0,0.102
44851,2019-12-20 06:10:00+00:00,8.25,287.2,0.107
44852,2019-12-20 06:20:00+00:00,6.904,285.5,0.164
44853,2019-12-20 06:30:00+00:00,5.033,287.2,0.12
44854,2019-12-20 06:40:00+00:00,6.65,279.9,0.102
44855,2019-12-20 06:50:00+00:00,4.864,273.6,0.086
44856,2019-12-20 07:00:00+00:00,5.166,272.8,0.159
44857,2019-12-20 07:10:00+00:00,3.254,262.1,0.21
44858,2019-12-20 07:20:00+00:00,2.011,257.9,0.087
44859,2019-12-20 07:30:00+00:00,5.173,263.9,0.232
44860,2019-12-20 07:40:00+00:00,7.826,269.7,0.07
44861,2019-12-20 07:50:00+00:00,8.9,272.0,0.066
44862,2019-12-20 08:00:00+00:00,6.118,267.9,0.059
44863,2019-12-20 08:10:00+00:00,6.083,268.9,0.099
44864,2019-12-20 08:20:00+00:00,4.947,269.8,0.077
44865,2019-12-20 08:30:00+00:00,2.759,240.2,0.081
44866,2019-12-20 08:40:00+00:00,1.465,206.9,0.111
44867,2019-12-20 08:50:00+00:00,1.012,210.6,0.151
44868,2019-12-20 09:00:00+00:00,0.515,104.0,0.355
44869,2019-12-20 09:10:00+00:00,1.879,108.4,0.084
44870,2019-12-20 09:20:00+00:00,0.912,100.6,0.101
44871,2019-12-20 09:30:00+00:00,1.058,44.97,0.121
44872,2019-12-20 09:40:00+00:00,1.498,40.3,0.134
44873,2019-12-20 09:50:00+00:00,0.717,332.2,0.464
44874,2019-12-20 10:00:00+00:00,3.756,287.8,0.178
44875,2019-12-20 10:10:00+00:00,2.587,265.1,0.109
44876,2019-12-20 10:20:00+00:00,1.345,232.9,0.068
44877,2019-12-20 10:30:00+00:00,3.709,276.1,0.132
44878,2019-12-20 10:40:00+00:00,2.457,246.2,0.09
44879,2019-12-20 10:50:00+00:00,1.688,201.9,0.04
44880,2019-12-20 11:00:00+00:00,1.405,192.1,0.088
44881,2019-12-20 11:10:00+00:00,0.949,229.8,0.089
44882,2019-12-20 11:20:00+00:00,1.292,174.5,0.218
44883,2019-12-20 11:30:00+00:00,1.382,160.9,0.085
44884,2019-12-20 11:40:00+00:00,1.083,104.2,0.319
44885,2019-12-20 11:50:00+00:00,2.386,135.0,0.105
44886,2019-12-20 12:00:00+00:00,1.513,150.1,0.137
44887,2019-12-20 12:10:00+00:00,2.639,145.1,0.087
44888,2019-12-20 12:20:00+00:00,2.465,169.6,0.067
44889,2019-12-20 12:30:00+00:00,2.283,162.4,0.157
44890,2019-12-20 12:40:00+00:00,2.7,159.6,0.105
44891,2019-12-20 12:50:00+00:00,2.968,134.3,0.051
44892,2019-12-20 13:00:00+00:00,3.192,155.3,0.085
44893,2019-12-20 13:10:00+00:00,3.1,154.6,0.08
44894,2019-12-20 13:20:00+00:00,3.656,153.1,0.074
44895,2019-12-20 13:30:00+00:00,3.698,155.2,0.063
44896,2019-12-20 13:40:00+00:00,3.635,159.0,0.036
44897,2019-12-20 13:50:00+00:00,3.765,162.6,0.042
44898,2019-12-20 14:00:00+00:00,4.112,157.7,0.07
44899,2019-12-20 14:10:00+00:00,4.108,155.4,0.027
44900,2019-12-20 14:20:00+00:00,4.199,141.6,0.116
44901,2019-12-20 14:30:00+00:00,3.968,157.9,0.081
44902,2019-12-20 14:40:00+00:00,3.811,158.8,0.037
44903,2019-12-20 14:50:00+00:00,3.154,149.6,0.085
44904,2019-12-20 15:00:00+00:00,3.92,154.5,0.049
44905,2019-12-20 15:10:00+00:00,3.557,161.4,0.099
44906,2019-12-20 15:20:00+00:00,3.577,152.3,0.149
44907,2019-12-20 15:30:00+00:00,2.688,142.2,0.123
44908,2019-12-20 15:40:00+00:00,2.455,148.6,0.163
44909,2019-12-20 15:50:00+00:00,3.192,142.6,0.096
44910,2019-12-20 16:00:00+00:00,2.174,164.9,0.092
44911,2019-12-20 16:10:00+00:00,2.797,148.9,0.092
44912,2019-12-20 16:20:00+00:00,2.33,169.0,0.105
44913,2019-12-20 16:30:00+00:00,2.539,154.9,0.117
44914,2019-12-20 16:40:00+00:00,2.851,134.3,0.069
44915,2019-12-20 16:50:00+00:00,2.38,140.9,0.082
44916,2019-12-20 17:00:00+00:00,2.341,153.2,0.091
44917,2019-12-20 17:10:00+00:00,2.942,160.5,0.012
44918,2019-12-20 17:20:00+00:00,2.568,156.3,0.035
44919,2019-12-20 17:30:00+00:00,1.979,168.9,0.022
44920,2019-12-20 17:40:00+00:00,0.514,90.7,0.34
44921,2019-12-20 17:50:00+00:00,0.954,310.8,0.218
44922,2019-12-20 18:00:00+00:00,1.169,101.2,0.085
44923,2019-12-20 18:10:00+00:00,0.679,98.5,0.296
44924,2019-12-20 18:20:00+00:00,1.578,33.44,0.115
44925,2019-12-20 18:30:00+00:00,1.601,130.5,0.065
44926,2019-12-20 18:40:00+00:00,2.32,129.9,0.023
44927,2019-12-20 18:50:00+00:00,2.821,133.7,0.024
44928,2019-12-20 19:00:00+00:00,2.204,153.1,0.123
44929,2019-12-20 19:10:00+00:00,1.599,204.7,0.019
44930,2019-12-20 19:20:00+00:00,2.383,302.0,0.209
44931,2019-12-20 19:30:00+00:00,3.345,283.6,0.219
44932,2019-12-20 19:40:00+00:00,1.091,285.8,0.379
44933,2019-12-20 19:50:00+00:00,3.482,262.1,0.089
44934,2019-12-20 20:00:00+00:00,3.378,267.4,0.152
44935,2019-12-20 20:10:00+00:00,1.825,198.4,0.227
44936,2019-12-20 20:20:00+00:00,2.57,126.6,0.089
44937,2019-12-20 20:30:00+00:00,1.836,312.9,0.178
44938,2019-12-20 20:40:00+00:00,3.815,260.3,0.094
44939,2019-12-20 20:50:00+00:00,4.35,265.1,0.118
44940,2019-12-20 21:00:00+00:00,4.036,263.0,0.16
44941,2019-12-20 21:10:00+00:00,6.909,282.4,0.065
44942,2019-12-20 21:20:00+00:00,5.959,279.4,0.096
44943,2019-12-20 21:30:00+00:00,7.035,286.7,0.054
44944,2019-12-20 21:40:00+00:00,9.22,282.7,0.074
44945,2019-12-20 21:50:00+00:00,5.386,261.4,0.081
44946,2019-12-20 22:00:00+00:00,3.169,235.3,0.068
44947,2019-12-20 22:10:00+00:00,1.169,274.1,0.163
44948,2019-12-20 22:20:00+00:00,3.165,230.4,0.365
44949,2019-12-20 22:30:00+00:00,0.411,150.1,0.28
44950,2019-12-20 22:40:00+00:00,1.383,309.1,0.097
44951,2019-12-20 22:50:00+00:00,2.349,297.5,0.217
44952,2019-12-20 23:00:00+00:00,4.646,1.8900000000000001,0.057
44953,2019-12-20 23:10:00+00:00,3.328,334.6,0.118
44954,2019-12-20 23:20:00+00:00,1.895,288.1,0.22
44955,2019-12-20 23:30:00+00:00,1.898,328.2,0.098
44956,2019-12-20 23:40:00+00:00,1.62,147.2,0.244
44957,2019-12-20 23:50:00+00:00,0.844,11.61,0.14
44958,2019-12-21 00:00:00+00:00,2.609,18.94,0.074
44959,2019-12-21 00:10:00+00:00,5.298,312.6,0.084
44960,2019-12-21 00:20:00+00:00,4.033,312.2,0.118
44961,2019-12-21 00:30:00+00:00,2.615,293.8,0.143
44962,2019-12-21 00:40:00+00:00,2.389,292.8,0.283
44963,2019-12-21 00:50:00+00:00,4.125,327.6,0.111
44964,2019-12-21 01:00:00+00:00,1.969,260.1,0.083
44965,2019-12-21 01:10:00+00:00,2.284,292.7,0.102
44966,2019-12-21 01:20:00+00:00,4.357,305.6,0.085
44967,2019-12-21 01:30:00+00:00,4.072,283.5,0.11
44968,2019-12-21 01:40:00+00:00,5.109,279.8,0.076
44969,2019-12-21 01:50:00+00:00,5.708,282.5,0.047
